,rank,id,form_id,name,form,alias,move,move_rate,nature,nature_rate,ability,ability_rate,item,item_rate,terastal,terastal_rate
0993-000,9999,993,0,テツノコウベ,,テツノコウベ,"['あくのはどう', 'エアスラッシュ', 'だいちのちから', 'ラスターカノン', 'メテオビーム', 'ちょうはつ', 'ぼうふう', 'とんぼがえり', 'ハイドロポンプ', 'おいかぜ']","[83.4, 67.2, 53.3, 38.6, 29.5, 22.3, 19.9, 13.0, 12.3, 8.7]","['おくびょう', 'ひかえめ', 'いじっぱり', 'おだやか', 'ようき', 'がんばりや', 'のうてんき', 'せっかち', 'おっとり', 'ずぶとい']","[81.3, 13.9, 1.3, 0.7, 0.6, 0.5, 0.4, 0.4, 0.4, 0.2]",['クォークチャージ'],[100.0],"['パワフルハーブ', 'ブーストエナジー', 'こだわりメガネ', 'こだわりスカーフ', 'いのちのたま', 'とつげきチョッキ', 'きあいのタスキ', 'のどスプレー', 'たべのこし', 'ものしりメガネ']","[27.9, 26.4, 13.9, 13.1, 4.8, 4.0, 3.5, 1.2, 0.9, 0.8]","['はがね', 'じめん', 'ひこう', 'ステラ', 'ノーマル', 'あく', 'ほのお', 'どく', 'いわ', 'みず']","[41.7, 19.3, 16.6, 4.8, 4.6, 4.1, 3.0, 1.9, 1.4, 0.8]"
0995-000,9999,995,0,テツノイバラ,,テツノイバラ,"['ロックブラスト', 'りゅうのまい', 'じしん', 'サンダーダイブ', 'ミサイルばり', 'れいとうパンチ', 'けたぐり', 'ストーンエッジ', 'ワイルドボルト', 'ステルスロック']","[50.0, 46.8, 45.4, 44.3, 36.4, 21.6, 13.6, 12.8, 12.3, 11.7]","['ようき', 'いじっぱり', 'わんぱく', 'しんちょう', 'ゆうかん', 'さみしがり', 'おだやか', 'まじめ', 'おくびょう', 'むじゃき']","[34.5, 34.3, 13.1, 10.7, 2.8, 1.1, 0.9, 0.6, 0.4, 0.3]",['クォークチャージ'],[100.0],"['いかさまダイス', 'とつげきチョッキ', 'ブーストエナジー', 'エレキシード', 'ふうせん', 'きあいのタスキ', 'たべのこし', 'こだわりハチマキ', 'オボンのみ', 'こだわりスカーフ']","[42.4, 13.7, 9.9, 6.2, 6.0, 4.2, 3.1, 2.8, 2.4, 2.4]","['むし', 'フェアリー', 'ひこう', 'でんき', 'かくとう', 'くさ', 'じめん', 'ゴースト', 'こおり', 'いわ']","[45.2, 12.8, 11.1, 9.6, 5.8, 3.4, 3.0, 3.0, 2.6, 1.5]"
0996-000,9999,996,0,セビエ,,セビエ,"['にらみつける', 'ドラゴンクロー', 'こおりのキバ', 'かみつく', 'つららばり', 'かみくだく', 'ドラゴンテール', 'つるぎのまい', 'げきりん', 'りゅうせいぐん']","[78.9, 63.2, 57.9, 57.9, 42.1, 21.1, 21.1, 15.8, 15.8, 10.5]","['やんちゃ', 'いじっぱり']","[50.0, 50.0]",['ねつこうかん'],[100.0],['きあいのハチマキ'],[100.0],[],[]
0997-000,9999,997,0,セゴール,,セゴール,"['げきりん', 'つららおとし', 'アイアンヘッド', 'つるぎのまい', 'かみくだく', 'ドラゴンダイブ', 'きあいだめ', 'こおりのキバ']","[58.3, 58.3, 58.3, 58.3, 41.7, 41.7, 41.7, 41.7]",['ようき'],[100.0],['ねつこうかん'],[100.0],['しんかのきせき'],[100.0],['はがね'],[100.0]
0999-000,9999,999,0,コレクレー,はこフォルム,コレクレー(はこ),"['たいあたり', 'おどろかす', 'パワージェム', 'リフレクター', 'ひかりのかべ', 'シャドーボール', 'あやしいひかり', 'ナイトヘッド', 'とっしん', 'たたりめ']","[43.9, 43.9, 28.8, 28.0, 28.0, 28.0, 27.3, 27.3, 15.2, 15.2]","['なまいき', 'れいせい', 'ずぶとい']","[65.0, 30.0, 5.0]",['びびり'],[100.0],"['しんかのきせき', 'きあいのタスキ', 'ゴツゴツメット']","[67.5, 30.0, 2.5]","['ステラ', 'ノーマル']","[50.0, 50.0]"
1011-000,9999,1011,0,カミッチュ,,カミッチュ,"['じこさいせい', 'まとわりつく', 'みずあめボム', 'みがわり', 'ドラゴンテール', 'ギガドレイン', 'ジャイロボール', 'テラバースト', 'まもる', 'りゅうのはどう']","[93.2, 61.9, 55.2, 51.5, 32.3, 22.3, 13.0, 12.8, 12.4, 8.0]","['おだやか', 'のんき', 'ずぶとい', 'わんぱく', 'なまいき', 'ひかえめ', 'きまぐれ', 'しんちょう', 'ゆうかん', 'いじっぱり']","[23.0, 23.0, 19.0, 8.7, 7.0, 6.8, 4.2, 3.4, 1.7, 1.3]","['ねんちゃく', 'かんろなミツ', 'くいしんぼう']","[88.8, 9.5, 1.7]","['しんかのきせき', 'だっしゅつパック', 'イバンのみ', 'たべのこし']","[96.8, 2.3, 0.6, 0.2]","['はがね', 'どく', 'ほのお', 'フェアリー', 'みず', 'ノーマル', 'くさ', 'いわ', 'でんき', 'ゴースト']","[27.2, 22.2, 16.5, 13.3, 10.1, 4.4, 1.9, 1.3, 0.6, 0.6]"
1012-000,9999,1012,0,チャデス,マガイモノのすがた,チャデス,"['ねっとう', 'シャドーボール', 'のろい', 'いたみわけ', 'しびれごな', 'たたりめ', 'メガドレイン', 'おきみやげ', 'ギガドレイン', 'いかりのこな']","[83.9, 71.0, 54.8, 54.8, 29.0, 29.0, 29.0, 16.1, 16.1, 12.9]",['ずぶとい'],[100.0],['おもてなし'],[100.0],[],[],[],[]
1015-000,9999,1015,0,マシマシラ,,マシマシラ,"['ヘドロウェーブ', 'トリック', 'すてゼリフ', 'サイコキネシス', 'ねこだまし', 'テラバースト', 'シャドーボール', 'サイコノイズ', 'くさむすび', 'きあいだま']","[65.7, 64.1, 55.2, 44.3, 24.3, 23.8, 22.1, 18.7, 16.2, 15.1]","['ひかえめ', 'おくびょう', 'ようき', 'おっとり', 'ずぶとい', 'むじゃき', 'せっかち', 'うっかりや', 'てれや', 'おだやか']","[51.3, 37.8, 2.9, 2.0, 1.2, 1.2, 0.9, 0.8, 0.7, 0.6]","['おみとおし', 'どくのくさり']","[57.0, 43.0]","['こだわりスカーフ', 'きあいのタスキ', 'こだわりメガネ', 'くろいヘドロ', 'とつげきチョッキ', 'ふうせん', 'ものしりメガネ', 'たべのこし', 'どくバリ', 'レッドカード']","[64.1, 23.2, 3.5, 2.2, 2.1, 1.2, 0.5, 0.4, 0.4, 0.4]","['じめん', 'どく', 'こおり', 'ノーマル', 'あく', 'ひこう', 'かくとう', 'くさ', 'ゴースト', 'いわ']","[44.0, 18.5, 11.0, 7.0, 5.8, 4.4, 3.0, 1.8, 1.7, 1.0]"
1022-000,9999,1022,0,テツノイワオ,,テツノイワオ,"['パワフルエッジ', 'じしん', 'つるぎのまい', 'せいなるつるぎ', 'サイコカッター', 'インファイト', 'しねんのずつき', 'テラバースト', 'でんこうせっか', 'アイアンヘッド']","[98.6, 58.8, 51.0, 44.1, 27.4, 23.1, 21.5, 13.1, 10.9, 6.9]","['ようき', 'いじっぱり', 'わんぱく', 'しんちょう', 'のうてんき', 'ずぶとい', 'むじゃき', 'なまいき', 'てれや', 'がんばりや']","[76.0, 19.4, 1.8, 0.7, 0.5, 0.4, 0.2, 0.2, 0.2, 0.2]",['クォークチャージ'],[100.0],"['ブーストエナジー', 'こだわりハチマキ', 'きあいのタスキ', 'いのちのたま', 'こだわりスカーフ', 'エレキシード', 'じゃくてんほけん', 'とつげきチョッキ', 'オボンのみ', 'ラムのみ']","[33.6, 15.8, 13.5, 12.1, 5.0, 4.3, 3.8, 1.8, 1.8, 1.6]","['いわ', 'くさ', 'じめん', 'かくとう', 'ひこう', 'フェアリー', 'むし', 'ノーマル', 'みず', 'あく']","[24.1, 18.0, 16.0, 11.7, 7.2, 5.8, 4.3, 2.9, 2.3, 1.6]"
0026-001,9999,26,1,ライチュウ,アローラのすがた,ライチュウ(アローラ),"['１０まんボルト', 'ほっぺすりすり', 'がむしゃら', 'サイコキネシス', 'なみのり', 'アンコール', 'わるだくみ', 'ねこだまし', 'サイコショック', 'エレキボール']","[48.4, 41.0, 34.6, 33.8, 32.5, 31.9, 24.6, 16.0, 12.2, 11.7]","['ひかえめ', 'おくびょう', 'ようき', 'せっかち', 'おっとり', 'いじっぱり', 'うっかりや', 'むじゃき', 'のうてんき', 'おとなしい']","[34.7, 24.3, 19.7, 7.4, 4.4, 2.4, 2.3, 0.9, 0.7, 0.7]",['サーフテール'],[100.0],"['きあいのタスキ', 'いのちのたま', 'こだわりメガネ', 'おんみつマント', 'エレキシード', 'とつげきチョッキ', 'ふうせん', 'のどスプレー', 'だっしゅつボタン', 'たつじんのおび']","[67.2, 17.1, 5.3, 1.9, 1.7, 1.4, 1.0, 0.9, 0.6, 0.6]","['でんき', 'フェアリー', 'みず', 'こおり', 'ステラ', 'あく', 'ゴースト', 'ひこう', 'じめん', 'くさ']","[20.7, 20.7, 14.8, 14.8, 11.7, 4.1, 3.8, 3.4, 2.1, 1.4]"
0027-001,9999,27,1,サンド,アローラのすがた,サンド(アローラ),"['こおりのつぶて', 'がむしゃら', 'トリプルアクセル', 'ミラーコート', 'ふぶき', 'つるぎのまい', 'ゆきげしき', 'ジャイロボール', 'メタルクロー', 'こうそくスピン']","[67.8, 54.2, 54.2, 54.2, 22.0, 22.0, 22.0, 22.0, 10.2, 10.2]","['ようき', 'せっかち', 'わんぱく', 'さみしがり']","[61.5, 15.4, 15.4, 7.7]","['ゆきがくれ', 'ゆきかき']","[84.6, 15.4]",['きあいのタスキ'],[100.0],[],[]
0028-001,9999,28,1,サンドパン,アローラのすがた,サンドパン(アローラ),"['こおりのつぶて', 'アイアンヘッド', 'じしん', 'ミラーコート', 'カウンター', 'メタルバースト', 'ステルスロック', 'つるぎのまい', 'トリプルアクセル', 'がむしゃら']","[56.8, 55.9, 43.4, 38.0, 32.6, 28.4, 22.2, 20.6, 20.5, 16.2]","['いじっぱり', 'ようき', 'ゆうかん', 'のんき', 'むじゃき', 'さみしがり', 'やんちゃ', 'しんちょう', 'わんぱく', 'てれや']","[51.1, 20.5, 7.8, 6.5, 5.0, 3.9, 2.8, 1.2, 0.4, 0.3]","['ゆきかき', 'ゆきがくれ']","[65.4, 34.6]","['きあいのタスキ', 'いかさまダイス', 'とつげきチョッキ', 'いのちのたま', 'じゃくてんほけん', 'ラムのみ', 'ひかりのこな', 'オボンのみ', 'つららのプレート', 'こだわりスカーフ']","[75.7, 12.0, 3.9, 3.9, 1.1, 1.0, 0.6, 0.6, 0.2, 0.2]","['ゴースト', 'じめん', 'こおり', 'ひこう', 'みず', 'はがね', 'いわ', 'ドラゴン', 'ほのお']","[24.4, 23.1, 17.3, 16.7, 9.6, 3.8, 3.2, 1.3, 0.6]"
0037-001,9999,37,1,ロコン,アローラのすがた,ロコン(アローラ),"['オーロラベール', 'こおりのつぶて', 'アンコール', 'つぶらなひとみ', 'いたみわけ', 'こなゆき', 'しっぽをふる', 'こごえるかぜ', 'さいみんじゅつ', 'かなしばり']","[94.7, 58.5, 51.1, 48.9, 40.4, 33.0, 33.0, 12.8, 10.6, 5.3]","['むじゃき', 'ずぶとい', 'おくびょう']","[36.2, 33.3, 30.4]",['ゆきふらし'],[100.0],"['しんかのきせき', 'きあいのタスキ']","[63.8, 36.2]",['みず'],[100.0]
0050-001,9999,50,1,ディグダ,アローラのすがた,ディグダ(アローラ),"['おきみやげ', 'アイアンヘッド', 'じしん', 'ステルスロック']","[100.0, 100.0, 100.0, 100.0]",['ようき'],[100.0],['カーリーヘアー'],[100.0],['きあいのタスキ'],[100.0],[],[]
0051-001,9999,51,1,ダグトリオ,アローラのすがた,ダグトリオ(アローラ),"['ふいうち', 'がむしゃら', 'じしん', 'アイアンヘッド', 'ステルスロック', 'じわれ', 'こらえる', 'じならし', 'おきみやげ', 'きしかいせい']","[79.8, 72.3, 63.5, 50.1, 34.8, 27.7, 14.2, 13.5, 10.4, 9.6]","['ようき', 'いじっぱり', 'さみしがり', 'せっかち', 'きまぐれ', 'むじゃき', 'ゆうかん', 'しんちょう', 'うっかりや', 'てれや']","[64.3, 15.4, 9.7, 6.3, 2.1, 1.1, 0.7, 0.2, 0.1, 0.1]","['カーリーヘアー', 'すなのちから', 'すながくれ']","[99.1, 0.7, 0.2]","['きあいのタスキ', 'とつげきチョッキ', 'こだわりハチマキ', 'ラムのみ', 'ひかりのこな', 'いかさまダイス', 'ふうせん']","[97.5, 1.4, 0.4, 0.2, 0.2, 0.2, 0.1]","['ゴースト', 'じめん', 'かくとう', 'ひこう', 'はがね', 'みず', 'いわ', 'むし']","[63.5, 13.5, 9.5, 6.8, 2.7, 1.4, 1.4, 1.4]"
0052-001,9999,52,1,ニャース,アローラのすがた,ニャース(アローラ),"['ひっかく', 'ネコにこばん', 'かみつく', 'ちょうはつ', 'ダメおし', 'いやなおと']","[100.0, 100.0, 71.4, 71.4, 28.6, 28.6]",[],[],[],[],[],[],[],[]
0053-001,9999,53,1,ペルシアン,アローラのすがた,ペルシアン(アローラ),"['イカサマ', 'でんじは', 'すてゼリフ', 'すりかえ', 'ねこだまし', 'はたきおとす', 'ちょうはつ', 'とんぼがえり', 'じゃれつく', 'がむしゃら']","[89.0, 73.7, 73.1, 58.6, 25.3, 18.7, 11.3, 8.8, 8.5, 6.5]","['わんぱく', 'おくびょう', 'ようき', 'ずぶとい', 'いじっぱり', 'うっかりや', 'ひかえめ']","[45.0, 22.4, 16.1, 14.3, 1.5, 0.6, 0.1]","['ファーコート', 'テクニシャン']","[99.3, 0.7]","['こだわりスカーフ', 'ゴツゴツメット', 'こうこうのしっぽ', 'こだわりハチマキ', 'オボンのみ', 'くろいてっきゅう', 'じゃくてんほけん', 'きあいのタスキ', 'たべのこし', 'とつげきチョッキ']","[58.5, 28.5, 5.1, 2.2, 1.5, 1.2, 1.0, 0.5, 0.5, 0.3]","['フェアリー', 'どく', 'あく', 'ゴースト', 'くさ', 'みず', 'ほのお']","[54.4, 23.3, 15.5, 2.9, 1.9, 1.0, 1.0]"
0058-001,9999,58,1,ガーディ,ヒスイのすがた,ガーディ(ヒスイ),"['フレアドライブ', 'みがわり', 'おにび', 'いわなだれ', 'ひのこ', 'もろはのずつき', 'とおぼえ', 'かみつく', 'かえんぐるま', 'にらみつける']","[71.4, 50.0, 50.0, 50.0, 28.6, 28.6, 21.4, 21.4, 21.4, 7.1]",['ようき'],[100.0],['いしあたま'],[100.0],['しんかのきせき'],[100.0],[],[]
0059-001,9999,59,1,ウインディ,ヒスイのすがた,ウインディ(ヒスイ),"['フレアドライブ', 'しんそく', 'もろはのずつき', 'ワイルドボルト', 'テラバースト', 'ステルスロック', 'インファイト', 'ロックブラスト', 'がんせきふうじ', 'おにび']","[90.5, 86.9, 75.3, 31.0, 18.9, 13.8, 11.3, 8.5, 8.2, 7.8]","['いじっぱり', 'ようき', 'わんぱく', 'ずぶとい', 'しんちょう', 'やんちゃ', 'まじめ', 'がんばりや', 'せっかち', 'さみしがり']","[57.6, 35.3, 4.7, 0.8, 0.7, 0.3, 0.2, 0.1, 0.1, 0.1]","['いしあたま', 'いかく', 'もらいび']","[81.1, 13.1, 5.8]","['きあいのタスキ', 'こだわりハチマキ', 'こだわりスカーフ', 'とつげきチョッキ', 'いのちのたま', 'いかさまダイス', 'ふうせん', 'ゴツゴツメット', 'たべのこし', 'オボンのみ']","[30.8, 15.9, 12.9, 8.4, 8.1, 2.9, 2.8, 2.8, 2.6, 2.2]","['ノーマル', 'くさ', 'フェアリー', 'いわ', 'ほのお', 'みず', 'でんき', 'ひこう', 'ゴースト', 'ステラ']","[25.9, 21.1, 16.7, 14.4, 8.4, 3.6, 2.5, 2.3, 2.1, 1.7]"
0074-001,9999,74,1,イシツブテ,アローラのすがた,イシツブテ(アローラ),"['だいばくはつ', 'すてみタックル', 'ストーンエッジ', 'ほうでん', 'ステルスロック', 'サンダーダイブ', 'でんじは', 'じばく', 'じゅうでん', 'たいあたり']","[94.1, 76.5, 64.7, 64.7, 17.6, 17.6, 17.6, 11.8, 11.8, 5.9]","['ゆうかん', 'いじっぱり']","[75.0, 25.0]",['がんじょう'],[100.0],"['ふうせん', 'イバンのみ']","[75.0, 25.0]",[],[]
0075-001,9999,75,1,ゴローン,アローラのすがた,ゴローン(アローラ),"['ステルスロック', 'でんじは', 'どろかけ', 'がんせきふうじ', 'だいばくはつ', 'ハードプレス', 'じたばた', 'ロックブラスト', 'ほうでん', 'ストーンエッジ']","[90.0, 86.0, 50.0, 46.0, 40.0, 25.0, 11.0, 11.0, 7.0, 6.0]","['ようき', 'しんちょう', 'ゆうかん', 'いじっぱり', 'のうてんき']","[52.9, 31.4, 5.9, 5.9, 3.9]","['がんじょう', 'エレキスキン']","[98.0, 2.0]","['こうかくレンズ', 'イバンのみ', 'しんかのきせき', 'カムラのみ']","[52.1, 37.5, 6.3, 4.2]",[],[]
0076-001,9999,76,1,ゴローニャ,アローラのすがた,ゴローニャ(アローラ),"['だいばくはつ', 'ステルスロック', 'ロックブラスト', 'カウンター', 'じしん', 'ストーンエッジ', 'サンダーダイブ', 'のしかかり', 'ヘビーボンバー', 'でんじは']","[84.5, 52.0, 26.7, 25.6, 22.2, 18.5, 17.5, 15.3, 14.7, 14.6]","['いじっぱり', 'ようき', 'ゆうかん', 'きまぐれ', 'わんぱく', 'しんちょう', 'さみしがり', 'のんき', 'むじゃき', 'すなお']","[50.2, 14.5, 12.4, 5.7, 5.2, 5.0, 2.2, 1.1, 1.1, 0.8]","['がんじょう', 'エレキスキン', 'じりょく']","[52.4, 46.9, 0.6]","['イバンのみ', 'きあいのタスキ', 'でんきだま', 'じゃくてんほけん', 'こだわりハチマキ', 'いのちのたま', 'ふうせん', 'いかさまダイス', 'じしゃく', 'レッドカード']","[39.2, 23.1, 9.3, 4.8, 3.9, 3.6, 2.8, 2.2, 1.7, 1.6]","['でんき', 'こおり', 'ひこう', 'ノーマル', 'いわ', 'じめん', 'ゴースト', 'ドラゴン', 'かくとう', 'ステラ']","[36.9, 15.6, 15.0, 9.4, 7.5, 5.0, 4.4, 1.9, 1.9, 1.3]"
0079-001,9999,79,1,ヤドン,ガラルのすがた,ヤドン(ガラル),"['あくび', 'サイコキネシス', 'ようかいえき', 'トリックルーム', 'あまごい', 'でんじは', 'なまける', 'いやしのはどう', 'こごえるかぜ', 'じこあんじ']","[70.0, 60.0, 40.0, 40.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",['ゆうかん'],[100.0],['マイペース'],[100.0],"['しんかのきせき', 'きあいのタスキ']","[75.0, 25.0]",[],[]
0088-001,9999,88,1,ベトベター,アローラのすがた,ベトベター(アローラ),"['はたきおとす', 'かげうち', 'どくづき', 'かわらわり', 'いたみわけ', 'ちいさくなる', 'どくどく', 'おきみやげ', 'ゆびをふる', 'うらみ']","[92.5, 45.0, 45.0, 45.0, 32.5, 32.5, 32.5, 20.0, 15.0, 15.0]","['しんちょう', 'なまいき', 'わんぱく']","[50.0, 27.8, 22.2]","['どくしゅ', 'くいしんぼう']","[72.2, 27.8]","['しんかのきせき', 'とつげきチョッキ']","[50.0, 50.0]",[],[]
0100-001,9999,100,1,ビリリダマ,ヒスイのすがた,ビリリダマ(ヒスイ),"['ほうでん', 'ジャイロボール', 'いやなおと', 'だいばくはつ', 'ころがる', 'タネマシンガン', 'チャージビーム', 'グラスフィールド', 'タネばくだん', 'スピードスター']","[54.5, 40.9, 40.9, 40.9, 31.8, 31.8, 31.8, 27.3, 18.2, 13.6]",['しんちょう'],[100.0],['ぼうおん'],[100.0],['きあいのタスキ'],[100.0],[],[]
0101-001,9999,101,1,マルマイン,ヒスイのすがた,マルマイン(ヒスイ),"['クロロブラスト', 'ほうでん', 'ボルトチェンジ', 'やどりぎのタネ', 'みがわり', 'テラバースト', 'ちょうはつ', 'でんじは', 'じゅうでん', 'イカサマ']","[57.1, 47.5, 41.9, 41.2, 37.7, 25.9, 21.5, 20.5, 18.5, 16.8]","['おくびょう', 'ひかえめ', 'ようき', 'おだやか', 'ずぶとい', 'いじっぱり', 'てれや', 'すなお', 'しんちょう', 'せっかち']","[72.9, 11.6, 7.0, 3.5, 2.7, 0.5, 0.5, 0.4, 0.3, 0.3]","['ぼうおん', 'せいでんき', 'ゆうばく']","[41.1, 32.5, 26.4]","['こだわりメガネ', 'たべのこし', 'きあいのタスキ', 'いのちのたま', 'ひかりのこな', 'メンタルハーブ', 'たつじんのおび', 'こだわりスカーフ', 'オボンのみ', 'きせきのタネ']","[23.5, 20.1, 14.7, 12.5, 7.3, 6.1, 2.9, 2.7, 2.5, 1.3]","['くさ', 'こおり', 'はがね', 'ほのお', 'どく', 'ゴースト', 'でんき', 'フェアリー', 'ステラ', 'みず']","[19.3, 16.9, 9.2, 8.7, 8.7, 8.2, 7.7, 6.3, 4.3, 3.4]"
0103-001,9999,103,1,ナッシー,アローラのすがた,ナッシー(アローラ),"['トリックルーム', 'ギガドレイン', 'やどりぎのタネ', 'かえんほうしゃ', 'りゅうせいぐん', 'せいちょう', 'とおせんぼう', 'のろい', 'めいそう', 'リーフストーム']","[40.0, 38.2, 37.6, 32.3, 29.9, 20.1, 17.6, 14.9, 13.4, 11.4]","['れいせい', 'ずぶとい', 'ひかえめ', 'おだやか', 'のんき', 'わんぱく', 'ゆうかん', 'さみしがり', 'いじっぱり', 'おくびょう']","[33.5, 17.2, 13.8, 11.2, 11.0, 2.5, 2.5, 2.0, 1.5, 1.4]","['しゅうかく', 'おみとおし']","[62.9, 37.1]","['オボンのみ', 'きあいのタスキ', 'アッキのみ', 'ラムのみ', 'フィラのみ', 'だっしゅつパック', 'ゴツゴツメット', 'とつげきチョッキ', 'たべのこし', 'タラプのみ']","[40.7, 26.1, 11.5, 5.1, 3.4, 2.2, 2.2, 1.5, 1.2, 1.1]","['ほのお', 'みず', 'ゴースト', 'はがね', 'ステラ', 'エスパー', 'どく', 'フェアリー', 'ひこう', 'でんき']","[39.2, 13.3, 12.2, 9.4, 6.6, 6.1, 5.5, 4.4, 1.1, 0.6]"
