,rank,id,form_id,name,form,alias,move,move_rate,nature,nature_rate,ability,ability_rate,item,item_rate,terastal,terastal_rate
0945-000,9999,945,0,タギングル,,タギングル,"['アンコール', 'はたきおとす', 'すてゼリフ', 'どくどく', 'ダストシュート', 'すりかえ', 'みがわり', 'とんぼがえり', 'まねっこ', 'ちょうはつ']","[67.3, 62.7, 42.7, 40.0, 23.7, 22.8, 19.1, 16.7, 15.8, 14.5]","['いじっぱり', 'わんぱく', 'ようき', 'しんちょう', 'なまいき', 'ずぶとい', 'おだやか', 'れいせい', 'さみしがり', 'のうてんき']","[30.2, 26.6, 14.2, 12.0, 8.0, 2.8, 1.2, 0.9, 0.8, 0.6]","['いたずらごころ', 'どくしゅ', 'かるわざ']","[81.3, 11.7, 7.0]","['くろいヘドロ', 'たべのこし', 'ふうせん', 'こだわりスカーフ', 'きあいのタスキ', 'こうこうのしっぽ', 'こだわりハチマキ', 'ものまねハーブ', 'しめったいわ', 'ゴツゴツメット']","[21.2, 16.1, 12.9, 12.9, 12.7, 7.2, 3.9, 3.4, 1.4, 1.1]","['ゴースト', 'ひこう', 'あく', 'むし', 'フェアリー', 'みず', 'ほのお', 'どく', 'ノーマル']","[39.2, 28.1, 19.3, 4.1, 3.5, 2.9, 1.2, 1.2, 0.6]"
0946-000,9999,946,0,アノクサ,,アノクサ,"['みがわり', 'かげうち', 'タネマシンガン', 'ポルターガイスト']","[100.0, 100.0, 100.0, 100.0]",['まじめ'],[100.0],['かぜのり'],[100.0],['いのちのたま'],[100.0],['ゴースト'],[100.0]
0947-000,9999,947,0,アノホラグサ,,アノホラグサ,"['みがわり', 'かげうち', 'ポルターガイスト', 'ちからをすいとる', 'やどりぎのタネ', 'パワーウィップ', 'とおせんぼう', 'タネマシンガン', 'まとわりつく', 'のろい']","[51.6, 50.7, 48.8, 45.5, 40.8, 36.6, 22.1, 21.1, 18.6, 15.7]","['いじっぱり', 'ようき', 'ずぶとい', 'わんぱく', 'さみしがり', 'おくびょう']","[40.3, 27.9, 13.5, 9.1, 6.9, 2.2]","['かぜのり', 'すりぬけ']","[71.5, 28.5]","['いのちのたま', 'ラムのみ', 'のろいのおふだ', 'おんみつマント', 'たべのこし', 'きあいのタスキ', 'ゴツゴツメット', 'カムラのみ', 'こうかくレンズ', 'じゃくてんほけん']","[46.1, 11.6, 8.8, 6.4, 5.8, 5.5, 3.6, 2.8, 2.8, 1.7]","['ゴースト', 'ステラ', 'みず', 'くさ', 'ひこう', 'はがね', 'どく', 'いわ', 'じめん', 'かくとう']","[46.8, 28.6, 9.5, 3.2, 3.2, 2.4, 2.4, 1.6, 1.6, 0.8]"
0948-000,9999,948,0,ノノクラゲ,,ノノクラゲ,"['キノコのほうし', 'みがわり', 'やどりぎのタネ', 'いたみわけ', 'まもる', 'ヘドロばくだん', 'イカサマ', 'どろかけ', 'まきつく', 'まきびし']","[100.0, 99.9, 98.7, 69.9, 8.9, 7.9, 6.2, 1.7, 1.4, 0.9]","['おだやか', 'ずぶとい', 'しんちょう', 'なまいき', 'わんぱく', 'のんき', 'がんばりや']","[78.5, 10.9, 6.5, 2.6, 0.7, 0.5, 0.3]",['きんしのちから'],[100.0],['しんかのきせき'],[100.0],"['どく', 'フェアリー', 'はがね', 'ほのお', 'ひこう', 'みず', 'でんき']","[56.7, 20.6, 17.5, 2.1, 1.0, 1.0, 1.0]"
0950-000,9999,950,0,ガケガニ,,ガケガニ,"['がむしゃら', 'はたきおとす', 'ステルスロック', 'がんせきふうじ', 'ハサミギロチン', 'やけっぱち', 'じたばた', 'きしかいせい', 'ロックブラスト', 'つるぎのまい']","[74.6, 68.0, 60.3, 52.8, 24.5, 19.6, 16.9, 15.8, 13.2, 8.8]","['ようき', 'せっかち', 'いじっぱり', 'おだやか', 'わんぱく', 'しんちょう', 'まじめ']","[59.0, 23.5, 10.4, 3.4, 3.1, 0.3, 0.3]","['いかりのこうら', 'さいせいりょく', 'シェルアーマー']","[94.2, 5.5, 0.3]","['きあいのタスキ', 'いかさまダイス', 'じゃくてんほけん', 'からぶりほけん', 'イバンのみ', 'オボンのみ', 'しろいハーブ', 'カムラのみ', 'ふうせん', 'チイラのみ']","[82.8, 5.5, 3.7, 2.5, 2.1, 0.9, 0.9, 0.9, 0.3, 0.3]","['フェアリー', 'ゴースト', 'みず', 'はがね', 'むし', 'いわ']","[55.3, 31.6, 5.3, 2.6, 2.6, 2.6]"
0952-000,9999,952,0,スコヴィラン,,スコヴィラン,"['かえんほうしゃ', 'みがわり', 'まもる', 'やどりぎのタネ', 'オーバーヒート', 'ソーラービーム', 'テラバースト', 'だいもんじ', 'ギガドレイン', 'せいちょう']","[75.9, 57.8, 53.7, 41.9, 36.5, 35.2, 27.8, 12.0, 10.7, 6.8]","['ずぶとい', 'ひかえめ', 'おくびょう', 'うっかりや', 'おだやか', 'ようき', 'やんちゃ', 'むじゃき', 'おっとり', 'しんちょう']","[34.0, 28.8, 16.3, 7.5, 4.1, 3.4, 2.7, 0.8, 0.6, 0.5]","['ムラっけ', 'ようりょくそ', 'ふみん']","[58.0, 41.9, 0.1]","['たべのこし', 'いのちのたま', 'こだわりメガネ', 'ひかりのこな', 'もくたん', 'いかさまダイス', 'オボンのみ', 'しろいハーブ', 'おんみつマント', 'あついいわ']","[49.7, 21.3, 15.9, 2.9, 2.4, 2.3, 0.8, 0.8, 0.6, 0.6]","['ほのお', 'フェアリー', 'はがね', 'みず', 'いわ', 'ゴースト', 'ひこう', 'くさ', 'こおり', 'ステラ']","[51.3, 13.2, 12.4, 7.6, 5.8, 4.0, 1.4, 1.4, 1.1, 0.5]"
0953-000,9999,953,0,シガロコ,,シガロコ,"['ころがる', 'まるくなる', 'おきみやげ', 'なげつける', 'とっしん', 'むしくい', 'マッドショット', 'じこさいせい', 'てっぺき']","[100.0, 87.5, 75.0, 75.0, 12.5, 12.5, 12.5, 12.5, 12.5]",[],[],[],[],[],[],[],[]
0954-000,9999,954,0,ベラカス,,ベラカス,"['トリックルーム', 'さいきのいのり', 'おきみやげ', 'むしのさざめき', 'サイコノイズ', 'じこさいせい', 'アシストパワー', 'サイコキネシス', 'だいちのちから', 'コスモパワー']","[76.6, 75.0, 52.0, 33.0, 20.0, 16.1, 15.6, 14.8, 14.3, 13.1]","['なまいき', 'のんき', 'れいせい', 'ずぶとい', 'おだやか', 'ひかえめ', 'おくびょう']","[31.3, 20.3, 19.1, 11.9, 11.4, 5.3, 0.8]","['シンクロ', 'テレパシー']","[92.8, 7.2]","['きあいのタスキ', 'メンタルハーブ', 'オボンのみ', 'カシブのみ', 'じゃくてんほけん', 'ひかりのねんど', 'ヒメリのみ', 'いのちのたま', 'ナモのみ', 'たべのこし']","[37.3, 11.2, 9.7, 9.3, 7.0, 6.1, 5.1, 3.2, 2.7, 2.5]","['みず', 'ノーマル', 'どく', 'フェアリー', 'エスパー', 'あく', 'むし', 'ゴースト']","[25.0, 25.0, 12.5, 12.5, 12.5, 5.4, 3.6, 3.6]"
0955-000,9999,955,0,ヒラヒナ,,ヒラヒナ,"['まもる', 'めいそう', 'バトンタッチ', 'イカサマ']","[100.0, 100.0, 100.0, 100.0]",['おくびょう'],[100.0],['かそく'],[100.0],['きあいのタスキ'],[100.0],[],[]
0957-000,9999,957,0,カヌチャン,,カヌチャン,"['ねこだまし', 'はたきおとす', 'つぶらなひとみ', 'アンコール', 'でんじは', 'ステルスロック', 'てっていこうせん', 'フェイント', 'アイスハンマー', 'メタルクロー']","[94.1, 60.8, 39.2, 37.3, 35.3, 33.3, 33.3, 25.5, 23.5, 3.9]","['ひかえめ', 'いじっぱり', 'ゆうかん']","[50.0, 46.2, 3.8]",['かたやぶり'],[100.0],"['きあいのタスキ', 'ふうせん']","[53.8, 46.2]",[],[]
0958-000,9999,958,0,ナカヌチャン,,ナカヌチャン,"['ステルスロック', 'はたきおとす', 'でんじは', 'リフレクター', 'つぶらなひとみ']","[100.0, 100.0, 100.0, 87.5, 12.5]",['しんちょう'],[100.0],['かたやぶり'],[100.0],['しんかのきせき'],[100.0],['フェアリー'],[100.0]
0961-000,9999,961,0,ウミトリオ,,ウミトリオ,"['トリプルダイブ', 'アクアジェット', 'テラバースト', 'じごくづき', 'ふいうち', 'おきみやげ', 'じだんだ', 'イカサマ', 'いたみわけ', 'じならし']","[94.5, 80.7, 51.9, 45.9, 44.2, 21.5, 18.8, 11.6, 10.5, 6.1]","['いじっぱり', 'ようき', 'おくびょう']","[54.8, 43.5, 1.6]","['ぬめぬめ', 'すながくれ', 'びびり']","[75.8, 12.9, 11.3]","['こだわりハチマキ', 'きあいのタスキ', 'こうかくレンズ', 'しんぴのしずく', 'こだわりスカーフ', 'だっしゅつパック', 'いのちのたま']","[37.1, 33.9, 9.7, 8.1, 6.5, 3.2, 1.6]","['みず', 'ステラ', 'じめん']","[81.8, 9.1, 9.1]"
0962-000,9999,962,0,オトシドリ,,オトシドリ,"['はたきおとす', 'ダブルウイング', 'すてゼリフ', 'ステルスロック', 'がんせきふうじ', 'いわなだれ', 'おきみやげ', 'ストーンエッジ', 'ブレイブバード', 'とんぼがえり']","[86.2, 48.5, 48.3, 32.6, 32.0, 23.6, 23.5, 17.3, 15.9, 9.5]","['ようき', 'いじっぱり', 'わんぱく', 'しんちょう', 'おだやか', 'きまぐれ', 'おくびょう', 'がんばりや', 'なまいき']","[54.8, 24.4, 18.8, 0.7, 0.4, 0.4, 0.1, 0.1, 0.1]","['いわはこび', 'はとむね', 'するどいめ']","[81.5, 10.4, 8.0]","['こだわりスカーフ', 'きあいのタスキ', 'たつじんのおび', 'ラムのみ', 'イバンのみ', 'いかさまダイス', 'オボンのみ', 'メンタルハーブ', 'ものまねハーブ', 'あつぞこブーツ']","[46.4, 21.1, 10.0, 8.2, 4.3, 4.0, 2.7, 1.2, 0.6, 0.4]","['いわ', 'どく', 'あく', 'フェアリー']","[77.6, 11.9, 7.5, 3.0]"
0963-000,9999,963,0,ナミイルカ,,ナミイルカ,"['アクアテール', 'ダブルアタック', 'ちょうおんぱ', 'くろいきり', 'アクロバット', 'あまえる', 'アンコール', 'きあいだめ', 'みずでっぽう', 'ダイビング']","[63.3, 60.0, 60.0, 46.7, 16.7, 16.7, 16.7, 13.3, 13.3, 13.3]","['ひかえめ', 'ようき']","[50.0, 50.0]",['みずのベール'],[100.0],"['こだわりメガネ', 'きあいのタスキ']","[50.0, 50.0]",[],[]
0965-000,9999,965,0,ブロロン,,ブロロン,"['ちょうはつ', 'どくどく', 'すてゼリフ', 'くろいきり', 'アイアンヘッド', 'いやなおと', 'どくびし', 'ずつき', 'ヘドロこうげき', 'ホイールスピン']","[73.3, 60.0, 60.0, 40.0, 40.0, 33.3, 20.0, 20.0, 20.0, 6.7]","['わんぱく', 'やんちゃ', 'ようき']","[33.3, 33.3, 33.3]",['ぼうじん'],[100.0],"['メタルコート', 'ふうせん']","[50.0, 50.0]",[],[]
0966-000,9999,966,0,ブロロローム,,ブロロローム,"['アイアンヘッド', 'ギアチェンジ', 'ダストシュート', '１０まんばりき', 'テラバースト', 'どくづき', 'やけっぱち', 'すてゼリフ', 'でんじふゆう', 'ちょうはつ']","[88.4, 84.8, 53.3, 50.5, 25.3, 19.0, 13.6, 13.6, 8.9, 6.9]","['いじっぱり', 'ようき', 'わんぱく', 'やんちゃ', 'しんちょう', 'おだやか', 'すなお', 'なまいき', 'ゆうかん', 'のうてんき']","[54.9, 30.6, 6.9, 4.1, 1.7, 0.5, 0.4, 0.4, 0.3, 0.2]","['ぼうじん', 'フィルター']","[52.7, 47.3]","['ふうせん', 'じゃくてんほけん', 'こだわりスカーフ', 'いのちのたま', 'オボンのみ', 'くろいヘドロ', 'きあいのタスキ', 'ゴツゴツメット', 'ノーマルジュエル', 'ラムのみ']","[58.6, 6.1, 4.7, 4.2, 4.2, 3.7, 3.3, 2.8, 2.3, 2.0]","['じめん', 'ひこう', 'みず', 'こおり', 'ほのお', 'はがね', 'ノーマル', 'どく', 'フェアリー', 'あく']","[29.0, 20.1, 11.7, 10.5, 9.6, 6.0, 4.8, 2.4, 2.1, 1.2]"
0967-000,9999,967,0,モトトカゲ,,モトトカゲ,"['しっぽきり', 'とんぼがえり', 'りゅうせいぐん', 'オーバーヒート', 'げきりん', 'はたきおとす', 'すてみタックル', 'ちょうはつ', 'テラバースト', 'アイアンヘッド']","[98.3, 63.2, 36.3, 35.9, 30.1, 28.5, 23.9, 13.2, 11.1, 9.0]","['ようき', 'いじっぱり', 'おくびょう', 'ひかえめ', 'むじゃき', 'がんばりや', 'やんちゃ', 'のうてんき', 'せっかち', 'うっかりや']","[33.0, 19.1, 15.9, 12.6, 7.4, 4.8, 2.5, 2.2, 1.4, 0.7]","['さいせいりょく', 'だっぴ']","[98.1, 1.9]","['こだわりスカーフ', 'いのちのたま', 'オボンのみ', 'こだわりメガネ', 'こだわりハチマキ', 'だっしゅつパック', 'あつぞこブーツ', 'きあいのタスキ', 'あついいわ', 'かえんだま']","[62.3, 10.8, 9.8, 7.9, 2.9, 1.7, 0.9, 0.7, 0.7, 0.6]","['ほのお', 'じめん', 'ステラ', 'フェアリー', 'ノーマル', 'ゴースト', 'はがね', 'ドラゴン', 'むし', 'かくとう']","[17.2, 16.1, 15.1, 9.7, 9.7, 8.6, 7.5, 7.5, 2.7, 1.6]"
0969-000,9999,969,0,キラーメ,,キラーメ,"['アシッドボム', 'どくびし', 'どくどく', 'パワージェム']","[100.0, 100.0, 100.0, 100.0]",['おっとり'],[100.0],['どくげしょう'],[100.0],['きあいのタスキ'],[100.0],[],[]
0971-000,9999,971,0,ボチ,,ボチ,"['いたみわけ', 'あまえる', 'ナイトヘッド', 'じゃれつく']","[100.0, 100.0, 100.0, 100.0]",['のんき'],[100.0],['もふもふ'],[100.0],['しんかのきせき'],[100.0],[],[]
0972-000,9999,972,0,ハカドッグ,,ハカドッグ,"['おはかまいり', 'おにび', 'ポルターガイスト', 'トリック', 'かげうち', 'じゃれつく', 'テラバースト', 'ボディプレス', 'おきみやげ', 'みちづれ']","[55.2, 54.3, 52.6, 46.2, 39.8, 32.3, 22.1, 17.2, 15.4, 9.5]","['ようき', 'いじっぱり', 'わんぱく', 'しんちょう', 'きまぐれ', 'やんちゃ', 'まじめ', 'のんき', 'むじゃき', 'ずぶとい']","[41.6, 34.1, 17.7, 3.0, 1.1, 0.8, 0.7, 0.3, 0.3, 0.2]","['もふもふ', 'すなかき']","[69.8, 30.2]","['こだわりスカーフ', 'いのちのたま', 'ゴツゴツメット', 'たべのこし', 'こだわりハチマキ', 'こうこうのしっぽ', 'とつげきチョッキ', 'のろいのおふだ', 'きあいのタスキ', 'オボンのみ']","[47.7, 19.8, 7.6, 5.5, 3.9, 3.9, 3.4, 2.2, 1.5, 1.1]","['かくとう', 'ノーマル', 'ゴースト', 'フェアリー', 'ステラ', 'みず', 'くさ', 'ほのお', 'いわ', 'でんき']","[52.1, 17.4, 15.9, 4.9, 2.8, 2.4, 1.9, 1.7, 0.2, 0.2]"
0975-000,9999,975,0,ハルクジラ,,ハルクジラ,"['じしん', 'こおりのつぶて', 'はらだいこ', 'つららおとし', 'アクアブレイク', 'つららばり', 'アイススピナー', 'じゃれつく', 'テラバースト', 'ばかぢから']","[80.9, 61.4, 57.0, 39.7, 30.7, 29.4, 20.8, 19.5, 16.0, 15.0]","['いじっぱり', 'ようき', 'ひかえめ', 'わんぱく', 'おくびょう', 'しんちょう', 'ゆうかん', 'やんちゃ', 'おとなしい', 'すなお']","[61.2, 34.7, 1.6, 0.7, 0.6, 0.4, 0.3, 0.1, 0.1, 0.1]","['ゆきかき', 'ちからずく', 'あついしぼう']","[72.3, 22.3, 5.3]","['オボンのみ', 'いのちのたま', 'いかさまダイス', 'とつげきチョッキ', 'たべのこし', 'こだわりハチマキ', 'とけないこおり', 'きあいのタスキ', 'あつぞこブーツ', 'フィラのみ']","[59.6, 23.6, 6.3, 6.1, 1.7, 1.0, 0.4, 0.4, 0.3, 0.3]","['ゴースト', 'みず', 'ほのお', 'じめん', 'でんき', 'こおり', 'ひこう', 'ステラ', 'フェアリー', 'くさ']","[29.2, 19.8, 18.4, 12.4, 8.9, 3.9, 2.7, 2.1, 1.2, 0.9]"
0976-000,9999,976,0,ミガルーサ,,ミガルーサ,"['みをけずる', 'アシストパワー', 'いのちがけ', 'クイックターン', 'サイコカッター', 'みがわり', 'アクアカッター', 'アクアジェット', 'なみのり', 'ハイドロポンプ']","[66.8, 54.3, 29.4, 26.2, 22.7, 20.6, 20.2, 19.9, 18.5, 18.1]","['ようき', 'ひかえめ', 'いじっぱり', 'おくびょう', 'むじゃき', 'おっとり', 'うっかりや', 'すなお', 'やんちゃ', 'おだやか']","[38.4, 32.2, 10.8, 5.5, 3.4, 2.6, 2.2, 1.7, 1.4, 1.4]","['かたやぶり', 'きれあじ']","[76.6, 23.4]","['こだわりスカーフ', 'オボンのみ', 'ピントレンズ', 'たべのこし', 'ヤタピのみ', 'レッドカード', 'するどいツメ', 'メンタルハーブ', 'まがったスプーン', 'サンのみ']","[38.4, 34.1, 6.2, 4.0, 3.4, 3.1, 2.2, 1.9, 1.4, 1.0]","['ノーマル', 'エスパー', 'かくとう', 'あく', 'こおり', 'みず', 'ゴースト', 'ドラゴン', 'ほのお', 'フェアリー']","[21.7, 18.9, 18.9, 14.2, 9.4, 8.5, 2.8, 1.9, 1.9, 0.9]"
0978-000,9999,978,0,シャリタツ,そったすがた,シャリタツ(そっ),"['りゅうせいぐん', 'ミラーコート', 'ハイドロポンプ', 'わるだくみ', 'なみのり', 'りゅうのはどう', 'カウンター', 'こごえるかぜ', 'テラバースト', 'ちょうはつ']","[62.0, 49.1, 44.0, 40.8, 32.3, 27.0, 26.5, 25.5, 24.6, 19.5]","['ひかえめ', 'おくびょう', 'むじゃき', 'せっかち', 'おだやか', 'おっとり', 'てれや', 'ずぶとい']","[32.4, 28.0, 14.6, 13.1, 6.8, 3.9, 0.9, 0.3]","['よびみず', 'しれいとう']","[73.8, 26.2]","['きあいのタスキ', 'こだわりスカーフ', 'カムラのみ', 'とつげきチョッキ', 'ヤタピのみ', 'ものしりメガネ', 'いのちのたま', 'あつぞこブーツ', 'おんみつマント', 'ラムのみ']","[61.9, 11.6, 6.3, 5.4, 5.1, 4.2, 2.1, 1.2, 0.9, 0.6]","['ドラゴン', 'フェアリー', 'はがね', 'でんき', 'ほのお', 'ノーマル', 'どく', 'みず', 'ひこう']","[34.5, 14.5, 12.7, 10.9, 9.1, 7.3, 5.5, 3.6, 1.8]"
0981-000,9999,981,0,リキキリン,,リキキリン,"['ツインビーム', 'テラバースト', 'わるだくみ', 'マジカルシャイン', 'トリックルーム', 'サイコキネシス', 'サイコノイズ', 'めいそう', 'シャドーボール', 'ハイパーボイス']","[29.7, 29.4, 24.1, 22.4, 22.2, 21.3, 18.9, 18.6, 15.9, 15.4]","['ひかえめ', 'ずぶとい', 'おだやか', 'おくびょう', 'のんき', 'れいせい', 'てれや', 'せっかち', 'わんぱく', 'ゆうかん']","[33.4, 26.9, 15.9, 7.9, 4.8, 4.6, 2.2, 2.2, 0.8, 0.6]","['テイルアーマー', 'そうしょく', 'はんすう']","[62.5, 20.6, 16.9]","['オボンのみ', 'じゃくてんほけん', 'とつげきチョッキ', 'イバンのみ', 'ゴツゴツメット', 'いのちのたま', 'こだわりスカーフ', 'アッキのみ', 'カゴのみ', 'ナモのみ']","[13.0, 12.6, 11.1, 7.0, 6.9, 6.1, 5.8, 5.8, 5.0, 4.6]","['フェアリー', 'かくとう', 'エスパー', 'ひこう', 'ほのお', 'くさ', 'じめん', 'ノーマル', 'ステラ', 'ゴースト']","[58.5, 13.2, 7.5, 5.7, 4.4, 3.8, 2.5, 1.3, 1.3, 0.6]"
0982-000,9999,982,0,ノココッチ,,ノココッチ,"['へびにらみ', 'ステルスロック', 'ばくおんぱ', 'ドラゴンテール', 'だいちのちから', 'とぐろをまく', 'バトンタッチ', 'はねやすめ', 'あくび', 'れいとうビーム']","[59.9, 58.0, 48.0, 24.0, 23.8, 20.5, 20.2, 18.9, 15.7, 14.4]","['ひかえめ', 'わんぱく', 'ずぶとい', 'おだやか', 'しんちょう', 'おくびょう', 'れいせい', 'ようき', 'いじっぱり', 'のんき']","[29.0, 23.6, 17.7, 8.4, 5.9, 4.3, 2.6, 2.3, 2.0, 1.4]","['びびり', 'てんのめぐみ', 'にげあし']","[59.0, 40.5, 0.4]","['オボンのみ', 'メンタルハーブ', 'たべのこし', 'とつげきチョッキ', 'レッドカード', 'ゴツゴツメット', 'ヨプのみ', 'のどスプレー', 'こだわりメガネ', 'おうじゃのしるし']","[34.3, 27.0, 8.6, 6.3, 5.0, 3.2, 2.3, 1.5, 1.5, 1.4]","['ゴースト', 'ひこう', 'どく', 'ノーマル', 'フェアリー', 'ほのお', 'じめん', 'ドラゴン', 'くさ', 'でんき']","[43.6, 13.9, 13.9, 11.7, 9.0, 3.0, 1.5, 1.1, 0.8, 0.4]"
0996-000,9999,996,0,セビエ,,セビエ,"['かみつく', 'こおりのキバ', 'ドラゴンクロー', 'とっしん']","[100.0, 100.0, 100.0, 100.0]",[],[],[],[],[],[],[],[]
0997-000,9999,997,0,セゴール,,セゴール,"['つるぎのまい', 'アイアンヘッド', 'ドラゴンテール', 'げきりん', 'つららおとし', 'アクアテール']","[100.0, 100.0, 81.3, 81.3, 18.8, 18.8]",['しんちょう'],[100.0],['ねつこうかん'],[100.0],['しんかのきせき'],[100.0],[],[]
